altitude,air_temperature,specific_humidity,rhi,latitude,contrail_formed
8582.4,230.4598,0.00013605737,0.7582239518610826,38.59231567382812,0
8582.4,230.45901,0.0001365312,0.760932595379627,38.56838937533104,0
8582.4,230.4591,0.0001371709,0.7644902639027455,38.543701171875,0
8582.4,230.45903,0.00013822786,0.7703870804072387,38.51895089876854,0
8582.4,230.4583,0.00013948542,0.777462778588091,38.49440002441406,0
8582.4,230.46216,0.00014112738,0.7862622538420182,38.46965207891949,0
8582.4,230.46747,0.0001430717,0.7966060358589576,38.44404602050781,0
8582.4,230.4744,0.00014464864,0.8047399739451812,38.41853772179555,0
8582.4,230.48003,0.00014630612,0.8134303830205348,38.3931884765625,0
8582.4,230.48611,0.00014833691,0.824139859606467,38.36723327636719,0
8582.4,230.49316,0.00015053686,0.8356804125639727,38.33464050292969,0
8582.4,230.5029,0.00015231912,0.8446213062547433,38.30243644067797,0
8582.4,230.51393,0.00015410256,0.8534195636998964,38.27096712791313,0
8582.4,230.526,0.0001567025,0.8666072940345496,38.23852021815413,0
8582.4,230.53798,0.00015895325,0.8778366412512134,38.20449053230932,0
8582.4,230.55339,0.0001608009,0.8864576684375691,38.16874694824219,0
8582.4,230.57092,0.00016261672,0.8946502565165392,38.13275353383209,0
8582.4,230.59203,0.00016417095,0.9009999514802508,38.09683227539062,0
8582.4,230.61438,0.00016598894,0.9086240874947884,38.06112670898438,0
8582.4,230.63838,0.00016913604,0.9232835355043304,38.02464294433594,0
8582.4,230.66306,0.00017205942,0.9365678891744921,37.98788296974311,0
8582.4,230.68434,0.00017404181,0.9450293148283265,37.95050152277542,0
8582.4,230.70581,0.0001763031,0.9549356421745848,37.91312007580773,0
8582.4,230.72676,0.00017812364,0.962463774552291,37.87564552436441,0
8582.4,230.74812,0.00017986016,0.9694498022712243,37.83612267445709,0
8582.4,230.76892,0.00018140381,0.975425154791047,37.79791259765625,0
8582.4,230.79097,0.00018309348,0.9820058416006882,37.760009765625,0
8582.4,230.80695,0.00018513277,0.9911139919428577,37.72337315446239,0
8582.4,230.81915,0.00018695815,0.9994758470001973,37.68635559082031,0
8582.4,230.83087,0.00018857613,1.0067620998639397,37.64964294433594,0
8582.4,230.84283,0.00019008224,1.0134021854305981,37.61247253417969,0
8582.4,230.85643,0.00019132053,1.0184042531067596,37.57487151582362,0
8582.4,230.87155,0.00019243141,1.02253176723882,37.53717041015625,0
8582.4,230.8895,0.00019339891,1.0255475378785657,37.49917602539062,0
8582.4,230.89827,0.00019454851,1.0305994889402503,37.46072542869438,0
8582.4,230.90865,0.00019573046,1.035619816337765,37.42017842955509,0
8582.4,230.92172,0.00019672263,1.0393011291615062,37.37986419160487,0
8582.4,230.93907,0.00019755604,1.0416169221487899,37.33936374470339,0
8582.4,230.9596,0.00019818355,1.0424556362923816,37.29867708885063,0
8582.4,230.98466,0.00019852308,1.0412257386925052,37.2580369852357,0
8582.4,231.00298,0.00019907464,1.0419187038245876,37.21707101595604,0
8582.4,231.0182,0.00019948758,1.0422474312476422,37.18704482256356,0
8582.4,231.0347,0.0002000409,1.0431537353475364,37.16020202636719,0
8582.4,231.05455,0.00020058057,1.0435772647353287,37.13296508789062,0
8582.4,231.07632,0.00020111486,1.043735876018627,37.10545349121094,0
8582.4,231.12503,0.0002017931,1.0413983121311539,37.05041400456832,0
8582.4,231.15118,0.00020185395,1.0385803241370104,37.02264404296875,0
8582.4,231.1755,0.00020258377,1.0394205760973725,36.9943651102357,0
8582.4,231.19487,0.0002034621,1.0416039292144004,36.96592712402344,0
8582.4,231.21378,0.0002044875,1.0445763953035956,36.93771103681144,0
8582.4,231.24176,0.00020563022,1.0470374228688275,36.89814163466631,0
8582.4,231.27336,0.00020690954,1.0497296537010543,36.85281372070312,0
8582.4,231.30768,0.0002080539,1.0513791472842935,36.80744934082031,0
8582.4,231.33978,0.00020878646,1.0511941511365228,36.76276772709216,0
8582.4,231.36871,0.00020985596,1.0530700323809543,36.71751895193326,0
8582.4,231.39786,0.00021149156,1.0577303323423932,36.67259604243909,0
8582.4,231.42932,0.00021306757,1.0617675033587464,36.62813865532309,0
8582.4,231.46382,0.000214629,1.0653204318829599,36.58309936523438,0
8582.4,231.5003,0.00021626295,1.0689430211087183,36.53773420948093,0
8582.4,231.5349,0.00021823363,1.0744109962666526,36.49229922537076,0
8582.4,231.56726,0.00022065872,1.08232289558387,36.44654846191406,0
8582.4,231.599,0.0002232517,1.0910626328094675,36.39994812011719,0
8582.4,231.63136,0.00022571288,1.0990035917971719,36.35389942233845,0
8582.4,231.66669,0.00022806277,1.105958075157766,36.3072075278072,0
8582.4,231.70221,0.00023030337,1.1122869979272225,36.2607421875,0
8582.4,231.73601,0.0002316174,1.1143102576449817,36.21418762207031,0
8582.4,231.76942,0.00023287506,1.116082016185887,36.16850280761719,0
8582.4,231.80452,0.00023392423,1.1166122243814671,36.1214640989142,0
8582.4,231.84084,0.00023499805,1.117086185605502,36.07514462228549,0
8582.4,231.88171,0.0002361587,1.117363884144336,36.028564453125,0
8582.4,231.92226,0.00023722315,1.1172074930777458,35.98146057128906,0
8582.4,231.96333,0.0002381761,1.1164385206230976,35.93423099841102,0
8582.4,232.00514,0.00023923311,1.1160465116902318,35.88698047702595,0
8582.4,232.04698,0.00024033655,1.1158480584561843,35.83982849121094,0
8582.4,232.08943,0.00024146585,1.1156676880047653,35.79229322530455,0
8582.4,232.13147,0.00024301304,1.1174388097286136,35.74415821140095,0
8582.4,232.1695,0.00024423687,1.1182036505434532,35.69630251092426,0
8582.4,232.20618,0.00024549695,1.1192784012636818,35.64820861816406,0
8582.4,232.241,0.00024716297,1.1224059854243538,35.59977722167969,0
8582.4,232.27498,0.0002489903,1.1263300134163268,35.55203712592691,0
8582.4,232.30826,0.00025060825,1.1293563366930324,35.50479125976562,0
